,pc1,pc2,Categorias
0,1.4385933375718283,-1.4884622299992956,1
1,2.254633458914515,-2.618965113306509,1
2,2.2202880327345174,-1.544911972843029,1
3,-2.71231791837672,-1.6921916446738603,0
4,-0.22398184531709764,-1.6207896379242779,1
5,-3.0067772626424887,0.9835815514286874,0
6,-0.4196569089783917,0.24511410638674783,0
7,0.5870760523630154,-2.139464479895488,1
8,-3.618084007117482,-0.15814002180116488,0
9,-2.900686657124007,0.09799138717539946,0
10,-1.5817203088187948,-1.049750007199406,0
11,-1.0101239449389279,-2.1686422795167806,1
12,-2.4111453171888675,1.5026990271387102,0
13,-1.2014792806501973,0.5342693885303406,0
14,-1.94642184549854,-0.448774428124608,0
15,-1.8281548732676378,0.2089198116767599,0
16,-3.153134356630418,-0.7843734516070616,0
17,-0.06157496382907448,-2.3002239245989355,1
18,3.149015179657145,2.4753722291484435,2
19,-0.5558598204809929,0.3989711668813511,0
20,-2.769513294681009,-0.026880624978075307,0
21,-2.614634768651703,0.03651015843520489,0
22,-2.2213126607046196,1.7749693414604932,0
23,-0.4090300791891609,1.7380018536557817,0
24,-0.7909146425308244,-2.452074186839689,1
25,1.6017383629512734,-0.8232408114961433,1
26,-0.8953534395157959,-0.6077846681108313,0
27,-1.858347983193973,1.61746020389555,0
28,-1.5159585740837225,-0.09616997696507532,0
29,-0.6166667326423877,4.624895838383054,2
30,-0.6915855108736197,1.705504497736123,0
31,-3.6966522524879446,0.2859871053981178,0
32,-2.6445530079118895,0.6008319905535353,0
33,-0.5666724330587857,-0.35089084122586905,0
34,-1.1978585164519804,0.30495821750763596,0
35,0.60440894207176,-1.644287550227843,1
36,-3.5144959515630854,1.0265121932434103,0
37,-2.5973930337058295,0.7559319287207213,0
38,-1.8266840129122022,-2.011846319332435,0
39,-1.0970982968214629,-2.805818488996435,1
40,1.1190050015710065,-0.7486225723628985,1
41,-0.7521028650946514,2.6333169098489035,0
42,-4.176778804268037,1.2845076483026099,0
43,-0.33825300237504247,-1.1764354557871817,1
44,0.9397458173895583,-0.717519312973572,1
45,-0.7209734586609288,-1.9581966686453265,1
46,-0.6475227351553269,0.8406448281152081,0
47,-4.347618165200952,-0.5115103856031751,0
48,-2.0760482786083063,0.7787102332997835,0
49,-0.22197013396146587,-0.8012316057159881,1
50,-0.46890082689707563,0.5640490975639698,0
51,-1.7186797399942637,-1.0775961465845865,0
52,1.088603760755745,2.9407848022309304,2
53,-0.7384946510448436,0.420705268709483,0
54,-0.7417888818355418,2.1033154813140853,0
55,0.03131033237177249,-1.4505683024047729,1
56,-3.590439572068087,-0.8588980598390106,0
57,-2.9031206165881613,-0.449951360376809,0
58,-0.12908872929029108,-1.7736487190044818,1
59,-2.40866336724069,-0.7060090797561664,0
60,-0.2658477755788124,0.5375635127203007,0
61,2.7449230753860103,2.937502196260361,2
62,-0.10041505252040478,-1.6140662167023379,1
63,-0.8041200788988324,0.08929392694264654,0
64,-0.8744980946873228,0.8963082906209485,0
65,-2.4080927942004156,0.8749251220636793,0
66,-1.3984231766773012,2.654786810071493,0
67,0.29390084141752437,-2.4673922406136004,1
68,0.49818487860149474,-2.0481942907438837,1
69,-1.7090290092197904,-0.1318000773155994,0
70,-2.262503187172926,-1.2479379630713099,0
71,-0.9435009015454476,-1.050114352626682,0
72,3.2640980191206634,-1.1165605024810064,1
73,-0.41416172675187174,0.2688802582225753,0
74,-0.8203840345405757,0.5484298732756567,0
75,-1.0400391246346332,1.039111038143983,0
76,-0.9104808305564775,-0.5111985372198309,0
77,-0.87270396268538,-1.829395409743526,1
78,2.9225400268974684,-0.6170109427837548,1
79,1.1592647255458828,-1.453680773406439,1
80,-0.7561370675788442,-0.45423212771708593,0
81,-0.652938608822791,-1.1042502430876837,1
82,0.11440208479661496,-0.9735217859400354,1
83,-1.792073374476412,1.2514124411742646,0
84,0.49765637674224183,-0.9962860068369539,1
85,0.4633156228750273,0.9966711559373783,2
86,1.5043404611076632,-1.790293477114999,1
87,-2.3558595864649323,-0.8769226815979546,0
