,pc1,pc2,Categorias
143,-2.4601798145353833,-1.1380351763046619,1
144,5.019202566796189,-2.2653613192632127,0
145,0.9335411407510821,-2.019822985811919,0
146,6.484541697877204,-1.3922553275809846,0
147,1.9596658523402835,2.632684137180128,2
148,4.387232721462971,-1.5318919703551472,0
149,0.6020064598841729,0.8760112876677291,2
150,-2.1172271565764857,-0.515543568111154,1
151,0.6488045251429075,1.9893858470764045,2
152,1.4419711837204012,-1.175226080881219,2
153,-1.8030879081985542,0.2517122675086701,1
154,-1.91010044680652,0.07415005801183747,1
155,-0.8510243532681044,-0.9139133316461974,1
156,-0.7777804927372374,-1.4338214654793382,1
157,-1.628501055603449,-1.679637274117218,1
158,-1.56745127653727,-1.1953044348208133,1
159,1.3186410100057298,-0.05765632234513403,2
160,-2.3518951733089835,0.5715202445710063,1
161,-2.2753698907452096,-0.8177796677008109,1
162,-0.5148763465146707,-0.11147882132455215,1
163,0.3663798072302088,0.03324499022282219,2
164,-2.0419533413325848,-0.11294219407120286,1
165,-2.270257797301671,1.608584868443951,1
166,-1.533762475197525,0.957028116294089,1
167,0.2843640219200754,3.1705209943112154,2
168,-2.126843230200229,0.34124693656016325,1
169,-0.7857610845695014,-1.041414373490376,1
170,4.76068559190006,-1.3377903925096437,0
171,-1.3883869630418944,-1.683417809527163,1
172,2.727366250915042,-2.6647789776653275,0
173,-2.384697455204556,0.9870394200514907,1
174,-1.568924690101841,-0.4768409338010213,1
175,-2.3740373040449563,-0.35326567714394114,1
176,7.640287294003816,-3.3595568459589398,0
177,-1.007486233451215,2.12318983202459,2
178,0.33114304412952633,-1.1634494962244593,1
179,0.9046311767794152,-0.9333804951375654,2
180,1.0219906392998577,2.2761977663063204,2
181,-1.6312881333213431,-0.36329965721639446,1
182,0.815940094043744,1.5449037114460247,2
183,-1.2590571352562492,-1.6270359620403663,1
184,-2.291640244303998,-0.9468297665587917,1
185,-2.374377654151567,-0.3839460630241152,1
186,0.09747433628546308,-0.5402892723571948,1
187,-2.772076495974193,-1.2013493096277035,1
188,-2.1961879833278797,-1.2163995085292347,1
189,-2.3622461161303527,-0.517985999319241,1
190,-2.005496713198685,-1.128834831759801,1
191,-2.5238727080982817,-0.2778275685624087,1
192,0.09474675021278545,0.6728214129916521,2
193,7.6946906544270846,-0.8845885999160201,0
194,2.7675902863186503,2.805881653198085,2
195,0.15491158755189863,0.26488856319177445,2
196,6.31172024527006,-2.788812891987817,0
197,4.4075632691507,-0.5670859563621413,0
198,5.409190883264992,-2.9985305628098393,0
199,1.1554334503392436,-0.225193192926869,2
200,-2.2617087765198955,-1.5163765813684003,1
201,-0.5759911973569927,0.5127669842109228,1
202,4.213650321424391,0.5336197877644173,0
203,-0.2713861332114851,0.39777413067315887,2
204,2.0332471806877086,1.8709290951991313,2
205,-2.876932344083703,-1.0385296503295003,1
206,-0.9734107767327879,-0.8377255306599196,1
207,3.376192494144663,-0.24463065011796814,0
208,0.1832886569724791,-0.07996726950935526,2
209,-2.138903542845491,-0.45311954004301536,1
210,-2.26668709052049,0.5183382795460869,1
211,-2.9506168855349983,-1.4426273873991589,1
212,5.670458777158366,1.9807058183535067,0
213,-1.6925476490691442,1.4643035738559358,1
214,-0.9787472804140094,-0.545713778930903,1
215,-1.9268236891249215,-0.41706375706218585,1
216,1.6664823481653235,0.3244833817898048,2
217,-1.282307310121854,-0.6203279007203308,1
218,-1.7960632115494193,-0.5781263828371022,1
219,0.06740348350407929,1.0037465843716307,2
220,0.11867997152272966,-1.2022947383094242,1
221,1.6802315669727586,2.057284647065088,2
222,5.587009018928826,-1.772504748854973,0
223,-1.8697907706674501,1.099816427354209,1
224,-2.3776543098629643,0.8279674165456696,1
225,-1.4826892385735495,0.23685746038561944,1
226,-1.4323560479280204,0.8742599033422255,1
227,-2.3437872088065377,-0.6792639165282546,1
228,0.17388658859045392,1.2757322291415498,2
229,0.36875868912704124,-0.9003010258547968,1
230,-1.976597883732891,0.5954768595068847,1
231,3.2246843184396887,0.5042558137592115,0
232,-1.8128649157367445,0.5072986623224207,1
233,-0.10070308464765451,0.9091249732315508,2
234,0.8089596684538669,3.7330071422581255,2
235,2.3417913706263245,0.20548067533551895,0
236,-1.665148382152034,-2.353309106837831,1
237,6.372115694620882,0.5786136687865746,0
238,-2.13077193183704,-0.5679958184435998,1
239,-1.9628090045851683,-0.43355491206735025,1
240,-0.7777804927372374,-1.4338214654793382,1
241,8.594702727420131,-0.8337562939069438,0
242,-1.4388186920409487,0.16036950129344718,1
243,1.9420692976593874,2.0856530278781262,2
244,-2.043036782144837,-0.805345576691398,1
245,-2.387771147699108,0.983111244125051,1
246,0.8294781726108419,0.7327152469920679,2
247,-2.1316352799293825,-0.9488107920001763,1
248,-1.1727582847127986,1.0970596452432362,1
249,-0.1740435464395728,0.062336578662501724,2
250,-1.7383628737974022,1.0902383865304925,1
251,0.6700982971739462,0.3034899460017993,2
252,4.717873827463434,-0.13127819629699045,0
253,-2.828585621172241,-2.2588127969071072,1
254,1.7687623427102364,-0.6833992266017388,2
255,1.4141906096877022,0.4124678476532329,2
256,1.084296939719044,0.588996785480258,2
257,-3.0691644919207888,-0.028689275146177917,1
258,3.782448134197166,-1.672142023518124,0
259,-1.067318873217594,-0.37166033296720413,1
260,-1.0485563322814881,0.021613258271951583,1
261,-2.4503521689897503,-0.13886495170212154,1
262,-2.0282683073199657,1.189115615036098,1
263,6.948471935379362,-2.4343484730294644,0
264,1.4793976500024795,-0.006793892010556982,2
265,-1.5201060482669804,0.3692350802920599,1
266,-0.6034158694218467,0.44575986509167903,1
267,2.105523766854536,-2.1370964692374805,0
268,-2.1847380510518395,-0.6427098169159968,1
269,7.225715650688198,-3.8875598566047778,0
270,4.594453805773381,-1.428611163014408,0
271,1.8908712910708578,-0.9599059069971252,2
272,4.855116194561175,0.5257267089915445,0
273,4.300082286499477,-0.12792223159933486,0
274,3.4157377883647837,1.0019508582273922,0
275,1.5885093618467268,-0.03246845162882894,2
276,-1.5684573261096213,-0.9885016493678103,1
277,-1.2206477092814465,0.5017621240354041,1
278,-2.131171695743621,2.1646028236399344,1
279,0.8842983590778539,1.8768699867662109,2
280,-0.588876815534974,1.003408516977283,1
281,3.479335610979244,-0.43064677177304084,0
282,-1.9857664307003353,-0.04297264110675836,1
283,-2.113894494534103,-0.4554423290213176,1
284,1.3546975911271575,0.228037438301821,2
285,0.8907860312704983,1.1269810519288221,2
286,-2.127283042667651,-0.7590687908901363,1
287,0.03815477652680537,2.4327737873501585,2
288,-2.4192396450819236,0.4823607807013284,1
289,0.4757072542142222,-1.8270851446609195,1
290,-2.378188898568824,-0.7639633434119799,1
291,-0.644001350492962,-2.40768530516106,1
292,-2.313871499329211,-0.21383779062390443,1
293,6.260985349513649,-2.0162701331630544,0
294,-2.071195118363304,-0.8067149409451482,1
295,-2.051573597645385,-0.6035411116471638,1
296,-2.14200664291982,-0.8761908943028724,1
297,-1.715047157849582,1.4199329194791739,1
298,3.3997914661175392,1.5611821518432527,2
299,-0.8799768928193185,-0.7861031100030456,1
300,-2.4923043575270984,-0.7840733099881827,1
301,0.009360144405780674,0.10562924672609553,2
302,1.571555906928865,-0.46804322824818373,2
303,-2.6980438605316786,0.2522756400655456,1
304,-2.3757964769981643,-0.6121874603662383,1
305,-2.1896924215295375,-1.2568390265952474,1
306,-2.3715928368098322,0.11845131804399023,1
307,5.019202566796189,-2.2653613192632127,0
308,-1.8980424936093616,1.4488898112630855,1
309,2.8680042157682055,-1.8862381396090315,0
310,-2.77839248805267,-0.8233346711833542,1
311,5.59107369478196,-0.9748338574314337,0
312,2.2677230333107428,-1.7240359828942708,0
313,1.800937650970926,1.429207648076894,2
314,0.09131573513337773,0.22626147243570133,2
315,-1.628501055603449,-1.679637274117218,1
316,7.015341019645258,-3.050612273928925,0
317,-2.363425489416782,0.3286085612355301,1
318,-1.4375162874297376,-1.6838665143259492,1
319,1.973193287340626,2.65110419199364,2
320,5.149661151532437,-1.128899563596326,0
321,0.7537228752462884,2.4220750468131564,2
322,-0.0267428358597316,-1.9707133763769504,1
323,-2.4393674164942176,-2.612929894287425,1
324,-2.7392121616430827,0.35400215948409175,1
325,0.2548842718287641,0.988315480801971,2
326,5.0614300413482916,0.13933874554137626,0
327,-1.6050148198923582,-1.3596033770079126,1
328,-1.6907237908244095,0.4704886338375012,1
329,0.7366724451252367,2.138574596346631,2
330,6.11428323564949,0.4170974999957098,0
331,-0.9215193065163081,0.555838358355927,1
332,3.273820438249867,0.5376528849361466,0
333,-1.014174992104123,-1.4728639297564667,1
334,-1.765134680050851,-0.7465154426418488,1
335,0.020721697566406263,0.6703814070409679,2
336,2.4847206166135543,-1.426268145833754,0
337,-1.698437656793826,0.7042823418256395,1
338,-0.29225197553448534,0.10785558311789048,2
339,-0.9544042117689514,1.4712846856564519,1
340,-2.4210944566425536,-1.213653027500178,1
341,-1.5236300799039664,0.5624516470550557,1
342,-1.0344006824941614,1.2708522758484828,1
343,0.11867997152272966,-1.2022947383094242,1
344,-0.17238650081808993,0.8139089144382796,2
345,-0.11439595440124863,0.21714852770717957,2
346,-2.199373123702611,-2.2834530586663755,1
347,-1.3880197832179209,0.2893281883758529,1
348,8.467716702343363,-2.9790856935265158,0
349,-1.4556250407093592,0.12688348661912777,1
350,-2.633217147881249,-0.6851216141862211,1
351,-1.2326493877462783,1.8837907896601178,2
352,5.387699784560653,0.5136244792812314,0
353,1.2864655474841715,1.531967897651384,2
354,-0.8347132725004934,2.6365195550516223,2
355,-2.1092392720300834,-0.9977591029991213,1
356,-2.286851414036129,-0.29432104889755906,1
357,-2.5943533216229366,-1.0468859447903378,1
358,-0.6720724774017989,1.9828987028602387,2
359,-2.24161368896679,0.012486411442827361,1
360,-2.2382337850165785,1.6164963538643953,1
361,-1.6020044336673063,0.19529287919841587,1
362,-0.7113118367214942,0.464139500953814,1
363,0.6948725879234849,1.4775726967073524,2
364,2.9533421706215064,-0.7861021851785414,0
365,-2.261136808756275,-0.6011690743822651,1
366,-1.2138523212215662,0.19314153987626348,1
367,-2.5707325052847736,-1.374362235741391,1
368,-2.7580752857111506,-0.24856229880091021,1
369,-2.4753588757374017,0.37363384828309043,1
370,-2.4108541631431426,-0.19542835839245026,1
371,0.02200840016227723,2.7905547682010163,2
372,3.6093909749081856,2.948572976286578,2
373,0.8471159854882143,3.3448683425821577,2
374,0.3109920587275957,1.2602330310550351,2
375,-2.270134991882675,1.944813618875479,1
376,2.8888146678312583,-0.1578593758070997,0
377,-1.6264760446253137,0.9329330175155112,1
378,1.4398280006736115,0.982497288795162,2
379,-0.7660403569160703,-0.4992271891171232,1
380,1.9138135705373955,-1.3267450290052178,2
381,-1.8901265211929064,-0.3255437245161805,1
382,-1.998423872226482,-2.441171521762283,1
383,-2.821101924788894,-0.9621015289512167,1
384,-0.9734107767327879,-0.8377255306599196,1
385,-2.1762686274720533,-0.7815846405042497,1
386,3.1292749031991676,-2.7191844416554805,0
387,-1.3655131298085128,1.1438126388051413,1
388,1.0859892862840974,0.6342395634233247,2
389,-2.2570229871216125,-0.4539927271365423,1
390,-0.2713861332114851,0.39777413067315887,2
391,-1.3191328110148646,0.9190987685214781,1
392,4.708118050464707,2.5773783143987474,0
393,-0.16241225457530398,1.8001355983719898,2
394,-2.6980438605316786,0.2522756400655456,1
395,1.0161637062695406,2.3932735402593783,2
396,-1.0669015402333222,-0.3398587091576644,1
397,3.389448566828124,1.9370645679334917,2
398,0.6488045251429075,1.9893858470764045,2
399,-0.469408257350925,0.0152582227576194,1
400,3.740046482815525,-0.35454500015190965,0
401,-1.4375162874297376,-1.6838665143259492,1
402,-1.4055488555254174,-0.08881747960432854,1
403,-2.603949191664497,-0.41145268311206756,1
404,-2.431549205261682,-0.2935823063386499,1
405,-2.4923043575270984,-0.7840733099881827,1
406,-2.086047196765075,0.6253618319416809,1
407,1.7785181077269232,1.7853513979614795,2
408,-2.63398070744807,-2.3865064232605544,1
409,-1.067318873217594,-0.37166033296720413,1
410,-1.6473831685748153,1.6398917539974724,2
411,-2.250808134478884,0.6493968068769198,1
412,2.3386371662988914,-2.6744807840142713,0
413,0.09950655093287328,-0.1264073320712394,2
414,-1.9559180296415484,-0.0594169303930587,1
415,-1.5585073412708526,1.2016533080376928,1
416,-2.567071728085177,-0.9530970142228412,1
417,2.0154295401236637,2.532958655754939,2
418,-1.8032144068807092,0.5516603830103772,1
419,-0.9143140492656346,0.8710220132950364,1
420,-2.0708864796104627,-0.6431488337102973,1
421,-1.00279999654986,0.2826085697962366,1
422,-1.0305473051859682,-0.6566410716547788,1
423,-0.12021473411790021,-1.9587508610782454,1
424,-2.739919204564331,-1.0915280232558608,1
425,-2.3233540143045315,-0.7099227290162384,1
426,5.758727162942625,-0.42283950775833085,0
427,1.601603062268712,1.252858942901275,2
428,-0.31803258323121253,3.069863127010699,2
429,-1.7370103478253056,-0.5996202834474165,1
430,-2.260866423038252,-0.6215395636490544,1
431,4.763735534186961,1.8074647863609092,0
432,-1.56745127653727,-1.1953044348208133,1
433,-1.7010540373931924,-0.12042073245978027,1
434,-1.6001710483698215,-0.5093061438966477,1
435,-3.0303058664972817,-1.0339391319377238,1
436,6.680344510201749,0.8904108735123761,0
437,6.4116071045349665,1.9077551312398748,0
438,-1.8362986021828502,-0.4141571810414368,1
439,-1.6533541261638494,-2.4451775955640245,1
440,4.66642526411279,-0.042867944253881705,0
441,-2.5427242741289593,-0.2399023152899622,1
442,-0.42298034461053985,-0.654758936779507,1
443,-2.25685399572457,0.9925844829725414,1
444,-2.504420553065955,-0.7596760258688404,1
445,-1.067318873217594,-0.37166033296720413,1
446,0.8089596684538669,3.7330071422581255,2
447,1.2866487661601884,0.6003545662663163,2
448,-2.3647025031853834,-1.0174111932529983,1
449,-0.46906103509425756,1.923957906858233,2
450,-1.2601852291009776,-1.9704300119513747,1
451,2.5936711613462466,-0.33262808889985296,0
452,0.3109920587275957,1.2602330310550351,2
453,2.2712223496984296,1.97121485974982,2
454,-1.8428303201324399,0.661635874510668,1
455,-2.126255890779546,1.049690185169791,1
456,-0.08579378498516536,1.0048989515927116,2
457,-2.769397934998436,-1.0051265288346347,1
458,-1.6684531523241088,-0.04295792714319068,1
459,0.6318577513066258,1.0535069431277808,2
460,-1.6836480451606326,-0.7527676103120555,1
461,-0.12881655113313972,0.6970214920097026,2
462,-2.946177362686436,-0.7609434714014081,1
463,1.8443745458288283,1.1052336120104627,2
464,2.734801280362429,4.176901444886337,2
465,2.547075265961803,1.2330911270749239,2
466,7.861431587611522,-3.409058633772233,0
467,-2.3556344263685323,-0.806571590339624,1
468,-2.270196683252901,-1.2614533575426345,1
469,-1.8486429791794903,-1.652601361333494,1
470,0.9051624687702945,0.7666541656680124,2
471,-2.0747795179122814,0.41148834198218714,1
472,0.3544156387391139,1.2188904469622512,2
473,-0.17536085126046091,1.8564728044148404,2
474,-1.656297494635927,-2.2310724175748855,1
475,-1.7787592169288207,-1.0456068643215923,1
476,3.9208813484089884,0.7020277742563648,0
477,-1.0991150628674635,0.7788748377451112,1
478,0.042714774016765475,0.3687673710871143,2
479,-2.6604829158831116,-1.1734491428836415,1
480,0.4140546100901642,0.7301789237712244,2
481,0.5548202844132992,0.6972147078868798,2
482,7.116884593856484,-0.557441993525486,0
483,2.641676978477914,2.087885117965975,2
484,7.7111477188424535,-2.8501965380064225,0
485,-3.0212250231089115,-0.8261966496200561,1
486,-1.9022621973422529,-0.2989484548675634,1
487,-1.1592019475285549,0.14090901733262778,1
488,-1.7261131199941129,-0.873026026632282,1
489,5.729354782691616,-0.720807551304363,0
490,-0.30361674020687024,2.1171677528463766,2
491,-2.065215445273641,-0.8795513299020816,1
492,6.4116071045349665,1.9077551312398748,0
493,-2.2010054541547177,-0.3972231042185744,1
494,1.2312878139819483,1.3356300563341508,2
495,2.6595631819339802,2.302230452135858,2
496,-1.7007116516966088,0.2634401641241293,1
497,-1.3570680128087638,1.1519685488679199,1
498,-2.453861220155821,-0.5838917572354079,1
499,3.4526614728227183,-1.9696474463654463,0
500,6.688056016213935,-0.900789970802806,0
501,-1.7843279673933587,-1.0650379138957884,1
502,7.004013500549465,0.06353862940133223,0
503,0.1373343166993605,-0.3749038139329016,1
504,-1.7471798433074832,-0.2547981129974893,1
505,4.727040046493707,1.5448579659285915,0
506,-1.5504425909202557,-0.917064696853451,1
507,-1.1727582847127986,1.0970596452432362,1
508,-2.15982955899625,0.4375364573559794,1
509,2.738546011327959,-1.2200941220223214,0
510,-0.3046570669997064,1.6540956237211013,2
511,4.763735534186961,1.8074647863609092,0
512,-1.7132794236530615,1.3770472225158024,1
513,-2.8836244204033914,-0.504154417527211,1
514,2.00846845780613,2.0402947280757147,2
515,-2.0209922530014905,1.0264848689385457,1
516,-1.3655131298085128,1.1438126388051413,1
517,-2.499963115616784,-0.5280465442691649,1
518,1.1456752086447348,0.7228100976917335,2
519,-1.809598192425198,-0.2530498849172783,1
520,-0.5998443760142749,1.0632550199400892,1
521,-1.4499481587718415,0.726524914553486,1
522,6.799657744077937,-2.787903519982258,0
523,1.3729257554123326,2.8993005229795794,2
524,-1.9209603551363057,-2.111253730763255,1
525,-2.8392762444949997,-0.6376228645161768,1
526,-1.8176543911519405,-1.3653081718753701,1
527,-2.767097860235257,-2.1016064663546534,1
528,2.8680042157682055,-1.8862381396090315,0
529,-1.6324360669876146,1.1453800143509212,1
530,3.2164094701342494,3.05081532403568,2
531,6.061886770713838,0.5608722646603337,0
532,8.311924255185804,-0.030521227780788703,0
533,-2.0417165354256395,-0.5016377736731801,1
534,0.45709204884231386,0.12294857345573135,2
535,2.638304560839938,0.19822555780325335,0
536,-1.8803007719981202,1.1032312411736882,1
537,-1.8627790475156594,0.3922577544366503,1
538,-1.8403137469242752,-1.3801566142361061,1
539,-1.998423872226482,-2.441171521762283,1
540,-1.8500942654764048,-0.04728407595738361,1
541,-0.644001350492962,-2.40768530516106,1
542,-2.3473339645912796,-1.1417236841472953,1
543,-1.204965268258328,0.41970092702175965,1
544,2.6889841471344957,0.2645387838133885,0
545,-1.7633050189576247,-1.380558739413914,1
546,-2.259982160904278,0.011816579394676244,1
547,-1.7700326722305562,1.3988057810553145,1
548,-1.00279999654986,0.2826085697962366,1
549,-0.46099816714414477,-0.14136250284951046,1
550,3.845754984619523,-1.8774393892420478,0
551,1.7514171706166157,-0.8872784765567245,2
552,1.3413435072213056,-0.019680714753166476,2
553,0.09474675021278545,0.6728214129916521,2
554,-1.6164270636345983,1.9751142456515343,2
555,-0.5829671221089759,-0.010625948331276572,1
556,-0.5106260760040039,-0.5118382711416414,1
557,-0.03873668090127867,2.8336581393665474,2
558,2.2048764676052945,-3.072138343657402,0
559,-1.4006299505388906,-0.08417546409338958,1
560,-0.49436930017918473,-0.04779676156207547,1
561,-2.7335989183330143,0.9597988459887149,1
562,-2.372736452340958,-0.774482782732363,1
563,-2.470615680525271,-0.6072596685733191,1
564,-1.715047157849582,1.4199329194791739,1
565,-2.3015668360859185,0.03357231355338462,1
566,1.1117240718639088,-0.3698408944422245,2
567,-1.1662263502572316,0.1524554579789799,1
568,-2.5427242741289593,-0.2399023152899622,1
569,-2.3005223686874747,1.4348003053995615,1
570,-1.5044162787238105,-0.8850585880402226,1
571,-2.5394298148332717,-0.03177922367947894,1
572,-1.797394111409831,-1.5482858742719494,1
573,-2.2969064092514087,0.3793934575530893,1
574,2.320280829023378,-0.49902422684734266,0
575,-1.796135969432421,-0.8623200456671805,1
576,-2.006651611546687,-0.7449228669148236,1
577,-1.7898347282392508,-0.6260080152842238,1
578,0.18378602241288358,0.22959573053857535,2
579,-1.9722982359893808,0.2866219600653884,1
580,-1.2607110625743398,-1.3134733481326464,1
581,-0.9380309962772085,0.30450422873557387,1
582,-1.8712410616281394,0.4211582800975389,1
583,-0.5786738287244237,-1.4823095067978698,1
584,-2.2462998008551285,-0.7624475341504071,1
585,2.0406906720716793,1.4555488949622284,2
586,-2.499963115616784,-0.5280465442691649,1
587,-2.3688837593480847,-0.8318027404190402,1
588,6.150426305790623,-0.034693338557803495,0
589,-1.4779549779367223,-1.1085902061211848,1
590,-2.1485633189503037,-1.04475057082084,1
591,-2.4490095710007225,-1.7896062650210225,1
592,-1.72040200504069,0.8285208611506983,1
593,0.2419548950325368,2.685766727257618,2
594,-1.624336662037696,-2.0837286954322027,1
595,-0.5106260760040039,-0.5118382711416414,1
596,0.05392904352991945,1.584518040000719,2
597,3.920453289261509,2.6281385564189153,0
598,-0.7888674288232768,-0.8174079195276338,1
599,1.5712641027357335,2.4245191941241124,2
600,5.603696085389205,0.42056307148794075,0
601,-1.9423842424576776,-0.8812215030679398,1
602,-2.9279678131276783,-0.0010041573675680926,1
603,2.6644091555606133,0.7692460412036641,0
604,-2.305662143519824,-0.7422253267849372,1
605,-1.050499502932579,1.8714873687263127,2
606,0.9452535474226238,1.5486427535418033,2
607,-1.274974462136968,-0.21239296120112341,1
608,-1.8148009031500398,1.318731456381899,1
609,-2.3556344263685323,-0.806571590339624,1
610,2.041463906844588,1.522342167145154,2
611,-2.7649569904285376,-1.125881906161807,1
612,-1.8339672650478498,0.2170569643389751,1
613,-1.9284683303950205,-0.30693636465514373,1
614,0.15491158755189863,0.26488856319177445,2
615,-2.091460816565459,0.4907560149691294,1
